# id,sample,weight,lf0_mean,lf0_mean_err,lf0_calc,lf0_calc_err,lf1_fit,lf1_fit_err,dlf_fit,dlf_fit_err,dlf_rel_calc,dlf_rel_calc_err,k_fit,k_fit_err,m_fit,m_fit_err
244,GWHZ,05g,58.1689,0.2135612286872278,58.866616859338485,0.0133851688890367,53.56079615618539,0.0028978273743373,5.305820703153096,0.0130677214041537,0.090132930788792,0.0002020289000741,1.2861357513143536,0.0051097845937625,-0.0184816241620833,0.0001082320351262
245,GWHZ,05g,46.5881,0.2482136176763875,46.90185048016955,0.0209134779529055,42.75610497737986,0.0030721612638267,4.145745502789684,0.0206865991708571,0.0883919389181144,0.0004021168769062,0.7163617735646584,0.0054479853231907,-0.0148110514365698,0.0001180199019019
250,GWHZ,05g,39.91250000000005,0.2602334941383822,39.75246075453083,0.0187271154814541,37.75536559442523,0.0037224845405803,1.997095160105598,0.0183534182947172,0.0502382776361329,0.0004385232254584,1.0669424598489523,0.0155781960217103,-0.0110595052139273,0.0001495230652471
251,GWHZ,05g,59.4471,0.2272074233232996,61.09764058278518,0.0166455095285226,55.39595537343848,0.0047267300116324,5.701685209346698,0.0159602948237578,0.0933208738498029,0.000236958208764,1.7195174442673655,0.0082429736158332,-0.0246909519535111,0.0001832366198889
254,GWHZ,05g,60.85970000000008,0.1936579805053575,62.360429288165584,0.0266940695471201,57.26463084081628,0.0089638971429644,5.0957984473493,0.0251440230869453,0.0817152560608872,0.0003704430654704,1.176223849339329,0.0104165608963493,-0.0225512751899842,0.0006065795935717
255,GWHZ,05g,22.97169999999991,0.2016674980748752,22.747859674360683,0.0077223494090442,20.875545382437565,0.0017182147894275,1.8723142919231195,0.0075287726976418,0.0823072728039298,0.000303788895644,0.6962417361784041,0.0045474718116806,-0.0195564146082898,0.0001220181817838
379,GWHZ,05g,52.33409999999966,0.1071385489385986,52.91644015547319,0.0162680434626254,50.88737406758647,0.005213876156425,2.0290660878867186,0.0154098907694808,0.0383447201271503,0.0002800708308643,1.1497223887799597,0.015458199187831,-0.0677043404499813,0.000343885569037
