# id,sample,weight,lf0_mean,lf0_mean_err,lf0_calc,lf0_calc_err,lf1_fit,lf1_fit_err,dlf_fit,dlf_fit_err,dlf_rel_calc,dlf_rel_calc_err,k_fit,k_fit_err,m_fit,m_fit_err
268,GWOS,08g,52.92749999999986,0.2752262696391815,57.07040548338146,0.0494480448467534,46.09394092780426,0.0071437194452551,10.976464555577206,0.0489293001345208,0.1923319882276547,0.0006928723866052,1.1085188709289169,0.0075044480992515,0.0296414631787274,0.0001738881526849
269,GWOS,08g,31.640799999999967,0.3304308468417326,31.586869539432342,0.1199647666172175,27.496109919655115,0.0119273212391803,4.09075961977723,0.119370365826619,0.1295082317249076,0.0032900506750073,0.580962239920196,0.0249892500380193,0.0186679153905957,0.0002957188725606
270,GWOS,08g,57.04540000000002,0.2302430278029105,56.89161689993664,0.0806759828041029,46.93255467260027,0.011453431646402,9.959062227336368,0.079858832353905,0.175053246330699,0.0011585149160138,0.7026484744469068,0.0085549471802778,0.0481170937563449,0.0004252851774018
272,GWOS,08g,65.3570999999998,0.1338188981328776,64.14832900843739,0.0876457255958321,53.47446791857342,0.0083133651958644,10.673861089863973,0.0872505654671653,0.166393439312504,0.0011340248140842,0.552384857118033,0.006642686500824,0.0112607737678346,0.0001992992794049
276,GWOS,08g,62.3937,0.1372922399815778,64.81429932375931,0.0479681090106387,52.991256950279634,0.0050976592882888,11.823042373479677,0.0476964710627216,0.1824141045546355,0.000601827801905,0.880894196439663,0.0052525498532175,-1.0900926200548208e-05,9.425874050134676e-05
277,GWOS,08g,35.86620000000008,0.4399444409367066,36.4453910740425,0.0585171612853669,29.70428626899028,0.0069820706189124,6.741104805052222,0.0580991295526031,0.1849645347845763,0.0012997653973876,1.0782608189686285,0.0138484049918117,0.0345439685784483,0.0001285390006742
