# id,sample,weight_mg,lf0_mean,lf0_mean_err,lf0_calc,lf0_calc_err,lf1_fit,lf1_fit_err,dlf_fit,dlf_fit_err,dlf_rel_calc,dlf_rel_calc_err,k_fit,k_fit_err,m_fit,m_fit_err,adR2,FStat,pFStat
52,OSSN,8000,102.1523,0.384815270997387,99.76967740157241,0.02977529276551884,92.45284727880835,0.017489702040072254,7.316830122764063,0.024097269177685905,0.0733372134031652,0.00022418484940616335,4.57898460728394,0.03332156314612481,-0.031302998404587605,0.0005176482761127042,0.9788347318601248,65290.50746238914,1.1102230246251565e-16
53,OSSN,8000,64.11039999999998,0.2288760018530222,61.23947759580208,0.036339732260451556,49.31308414965493,0.007078019684519494,11.92639344614715,0.03564376212055705,0.19475008465723254,0.0004692270247711556,1.4514519028336945,0.0068802751658700555,-0.006334168755361276,0.00019082479004885487,0.9753999487375713,55888.128540331316,1.1102230246251565e-16
54,OSSN,8000,104.4798,0.4433830720139747,102.89301168874786,0.02184882571747352,93.35032961298218,0.013122156525566562,9.542682075765677,0.017469407355461812,0.09274373370110268,0.00015448944990170094,7.369695599970009,0.030314881577556692,0.012794218461963195,0.00022045238392266842,0.9817824541875688,115532.26646021649,1.1102230246251565e-16
55,OSSN,8000,63.6352,0.1812009762495603,61.28848346276998,0.033664831104624586,51.098162032423446,0.004511041017076966,10.190321430346536,0.03336122543080737,0.16626812827791215,0.00045399113099886334,1.073057797726268,0.005296790073740939,-0.014308785617647342,9.090816159951761e-05,0.9669673218556897,62689.24197627105,1.1102230246251565e-16
