# id,sample,weight_mg,lf0_mean,lf0_mean_err,lf0_calc,lf0_calc_err,lf1_fit,lf1_fit_err,dlf_fit,dlf_fit_err,dlf_rel_calc,dlf_rel_calc_err,k_fit,k_fit_err,m_fit,m_fit_err,adR2,FStat,pFStat
344,QP1A,1000,67.47169999999953,0.1405306331689231,69.83054276756187,0.014027177507195041,69.64066222004672,0.004015920186977716,0.18988054751514702,0.013440018373134143,0.002719161845085236,0.0001919429049961577,2.8462014615572144,0.34556657116920525,-0.011631380522957202,9.508109183225588e-05,0.7864430184513466,7379.0700715292305,1.1102230246251565e-16
345,QP1A,1000,73.77380000000099,0.2588059901558316,77.50803615258069,0.02487615714884855,77.1906944067525,0.011640822144979688,0.3173417458281925,0.02198441389446531,0.004094307656092334,0.00028247980342349703,4.990256375319404,0.6956659155067045,0.012622306881642158,0.000255897329276726,0.39824759673160015,1327.4699994648904,1.1102230246251565e-16
348,QP1A,1000,75.66409999999959,0.14135477059926618,78.83860360980249,0.01825818814932702,78.24107694938249,0.006621375151439719,0.5975266604200044,0.017015252733947925,0.007579112681616677,0.00021418906492035012,3.5788793983010403,0.18714974859908579,-0.013191404105806303,0.00015966215654991849,0.7512639334909733,5760.854209109767,1.1102230246251565e-16
349,QP1A,1000,76.76970000000071,0.1793434528330336,81.17046927858026,0.026468976428832062,79.87679571831369,0.01402495338381841,1.2936735602665679,0.022447881765810057,0.015937736614859636,0.00027215863621923354,5.462811144253547,0.20064557110163117,-0.0008790554476130632,0.0003154978271534005,0.46422111379603237,1654.17047932081,1.1102230246251565e-16
