# id,sample,weight_mg,lf0_mean,lf0_mean_err,lf0_calc,lf0_calc_err,lf1_fit,lf1_fit_err,dlf_fit,dlf_fit_err,dlf_rel_calc,dlf_rel_calc_err,k_fit,k_fit_err,m_fit,m_fit_err,adR2,FStat,pFStat
204,GWGT,5000,59.79149999999954,0.258233294589281,61.24378147714218,0.03123995503426095,54.456854109305354,0.006238839846011276,6.786927367836827,0.03061064631657535,0.1108182284656915,0.0004445709834794185,1.2195745611145443,0.008744367447411742,0.02785041970513826,0.00022086652930568794,0.9348517336941439,19932.59813883771,1.1102230246251565e-16
205,GWGT,5000,54.836500000000136,0.9180307895329711,53.178636797472194,0.018985444476502075,47.51543237298415,0.0033395208065476116,5.663204424488046,0.018689427566219857,0.10649397512869758,0.0003140904638570408,1.0101142556726674,0.005195309464454127,0.010286533103024263,0.00011948875019698326,0.9653938362305367,38714.487723222235,1.1102230246251565e-16
224,GWGT,5000,58.73059999999917,0.12648968194931687,59.657375752471864,0.03679197761333666,51.181032109872945,0.00799750987730492,8.476343642598918,0.03591224655271063,0.1420837496736136,0.000516795233919224,0.7075689899717131,0.004847525636127529,0.06556138641744315,0.000542450408474183,0.967865978543626,21687.159217395307,1.1102230246251565e-16
225,GWGT,5000,50.53369999999989,0.237635815441992,49.78755401406617,0.03567008548187677,44.35464917705129,0.0066285082787027215,5.432904837014874,0.03504879279352665,0.10912174627980216,0.0006273171009914412,0.5623413383408477,0.005714718723916754,0.028236879491411723,0.00045644715019043785,0.9315877048126028,9784.997951035873,1.1102230246251565e-16
229,GWGT,5000,44.98289999999988,0.15544050872199255,45.6898980812915,0.02784457833547239,40.03107150665382,0.005505321472939373,5.658826574637689,0.027294907549941457,0.12385290430216106,0.0005236184259196435,1.197021859611868,0.009163682533778313,-0.0028909392074332424,0.00019586974101116385,0.9389738546234281,21284.26434036532,1.1102230246251565e-16
240,GWGT,5000,45.45610000000032,0.16997553259714174,45.430274991853615,0.04505392359658296,39.62403701766488,0.00517371394028521,5.80623797418873,0.04475587911672425,0.1278054771896028,0.0008593703762941865,0.4951997069044549,0.00569307928732377,-0.002542040479857426,0.00019172012661016895,0.8605898637354868,8467.378596418874,1.1102230246251565e-16
241,GWGT,5000,64.23980000000033,0.3058259136984469,64.82776263096441,0.044670270874930786,56.04089631589024,0.004942904559113461,8.786866315074182,0.044395954709401005,0.13554171790709327,0.0005920966040339444,0.46407713956013913,0.003488618853732734,-0.0032593349368694527,0.0001832630125855821,0.9344582373574962,19572.911033529865,1.1102230246251565e-16
246,GWGT,5000,49.97719999999986,0.28587039350356236,50.28899753173347,0.03600161592931062,44.3837787226139,0.002646859047848507,5.905218809119576,0.03590418480765738,0.11742566165478348,0.0006301504889150044,0.4591303974378375,0.004062953612926871,-0.00448729161852718,4.7938126289272945e-05,0.8593127635094964,17353.72954262353,1.1102230246251565e-16
248,GWGT,5000,43.502100000000404,0.1946367731788458,44.53789577639368,0.04310530375172392,38.42191194438595,0.004190004773216191,6.115983832007736,0.042901177973673515,0.13732089775218742,0.0008310770259779128,0.5674842542636529,0.005863307283926116,0.0003005301887812059,0.00010214693323445591,0.8235481609751647,9785.92887526369,1.1102230246251565e-16
365,GWGT,5000,45.66839999999958,0.11024333809166599,49.91459793130983,0.05207727846202503,44.088151506972686,0.032216059441938935,5.826446424337146,0.040916603549717476,0.11672830526162373,0.0007279553396764639,1.939864164244472,0.030720210699610145,-0.10760095572853352,0.002371192336638966,0.9718839561120144,19306.60328237968,1.1102230246251565e-16
367,GWGT,5000,48.433900000000705,0.0925708342803473,50.43425877809042,0.013200631675581229,44.19317502105334,0.00240815932403253,6.241083757037075,0.01297911573661448,0.12374691148922602,0.00022557868556223457,2.637132863646319,0.008579171952265263,-0.002653184765361377,3.498340389684087e-05,0.9729359160752552,122516.34586621006,1.1102230246251565e-16
371,GWGT,5000,51.5424999999998,0.05046083923495891,54.381717935636324,0.02294617646702122,47.404432323202506,0.004482908792582541,6.9772856124338185,0.022504011713760385,0.12830204482859128,0.00036087736716105444,1.737870893273076,0.008872063347132678,-0.009235435856636656,0.0001083811581055602,0.9649528648339352,56092.609511274204,1.1102230246251565e-16
